event_id,created_at,game_id,session_id,theme,id,correct,response_ms,points_delta,score_before,score_after,prompt_kind,answer_kind,metadata_json
85dd5a35-e0b8-440d-9d0b-aa8c494e0f19,2026-05-25T13:48:14.090Z,matching,matching-20260525134105742-d81d5d,sound,ko-0012,1,2976,24,250,274,sound,korean,"{""selected_id"":""ko-0012"",""board_id"":""2f31638d-6efd-44e3-9939-7bcec6b67ae8"",""challenge_id"":""4ab710fa-6e7b-4ec3-ab1b-118cd2bd018a""}"
1fede23a-0996-4ffa-b5b6-5de0d4bb9a41,2026-05-25T13:48:18.005Z,matching,matching-20260525134105742-d81d5d,normal,ko-0011,1,3121,24,250,274,korean,english,"{""selected_id"":""ko-0011"",""board_id"":""2f31638d-6efd-44e3-9939-7bcec6b67ae8"",""challenge_id"":""""}"
b79fe45f-fe71-4d09-9427-ad049061627b,2026-05-25T13:48:32.872Z,matching,matching-20260525134105742-d81d5d,normal,ko-0441,1,13533,6,250,256,korean,english,"{""selected_id"":""ko-0441"",""board_id"":""2e5900f3-c747-4487-b6ad-1153b371ab5a"",""challenge_id"":""""}"
0c9c6942-cbd8-47e7-872b-b803c5634dc9,2026-05-25T13:48:36.939Z,matching,matching-20260525134105742-d81d5d,normal,ko-0218,1,2158,27,250,277,korean,english,"{""selected_id"":""ko-0218"",""board_id"":""2e5900f3-c747-4487-b6ad-1153b371ab5a"",""challenge_id"":""""}"
91e60cb4-9a6b-454b-bc2a-af6752a0ead0,2026-05-25T13:48:39.214Z,matching,matching-20260525134105742-d81d5d,normal,ko-0446,1,1920,28,250,278,korean,english,"{""selected_id"":""ko-0446"",""board_id"":""2e5900f3-c747-4487-b6ad-1153b371ab5a"",""challenge_id"":""""}"
77b14abb-bd50-4829-a175-a6f51cbf8eb3,2026-05-25T13:48:43.880Z,matching,matching-20260525134105742-d81d5d,normal,ko-0275,1,4145,20,264,284,korean,english,"{""selected_id"":""ko-0275"",""board_id"":""55c6f9a9-4136-4e91-9dc4-4dccfd60ff04"",""challenge_id"":""""}"
f8242b61-cdc2-4ecd-9f1b-d50ebab4f44f,2026-05-25T13:48:47.266Z,matching,matching-20260525134105742-d81d5d,normal,ko-0300,1,1,34,274,308,korean,english,"{""selected_id"":""ko-0300"",""board_id"":""55c6f9a9-4136-4e91-9dc4-4dccfd60ff04"",""challenge_id"":""""}"
f5b263c3-d545-47e8-a88a-0345623ed2bd,2026-05-25T13:48:52.169Z,matching,matching-20260525134105742-d81d5d,normal,ko-0371,1,4314,19,250,269,korean,english,"{""selected_id"":""ko-0371"",""board_id"":""55c6f9a9-4136-4e91-9dc4-4dccfd60ff04"",""challenge_id"":""""}"
ad74edea-3498-4d5f-b056-bd0ff6e28660,2026-05-25T13:48:54.867Z,matching,matching-20260525134105742-d81d5d,normal,ko-0215,1,2133,27,250,277,korean,english,"{""selected_id"":""ko-0215"",""board_id"":""e07beb1f-5f2a-4378-8428-d6c393e058c6"",""challenge_id"":""""}"
719fc81e-658b-4b83-a960-c1caccd1a24c,2026-05-25T13:48:59.971Z,matching,matching-20260525134105742-d81d5d,normal,ko-0147,1,4532,19,250,269,korean,english,"{""selected_id"":""ko-0147"",""board_id"":""e07beb1f-5f2a-4378-8428-d6c393e058c6"",""challenge_id"":""""}"
b3912e4a-b55a-4b7d-9b0f-5b4733a56a9e,2026-05-25T13:49:04.115Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0217,1,2393,27,250,277,english,korean,"{""selected_id"":""ko-0217"",""board_id"":""e07beb1f-5f2a-4378-8428-d6c393e058c6"",""challenge_id"":""""}"
e1010f16-79c4-47a4-b83d-2cdd118a2110,2026-05-25T13:49:18.511Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0337,1,13390,6,250,256,english,korean,"{""selected_id"":""ko-0337"",""board_id"":""4679472c-c23d-4ae1-be63-6f36c37dd4d2"",""challenge_id"":""""}"
6042dd92-9d7a-437d-933e-3a2969c09481,2026-05-25T13:49:33.199Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0206,0,13834,-20,250,230,english,korean,"{""selected_id"":""ko-0127"",""board_id"":""4679472c-c23d-4ae1-be63-6f36c37dd4d2"",""challenge_id"":""""}"
2ac28996-d7d5-4cfb-bb38-93041db99942,2026-05-25T13:49:41.675Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0206,1,3766,21,230,251,english,korean,"{""selected_id"":""ko-0206"",""board_id"":""4679472c-c23d-4ae1-be63-6f36c37dd4d2"",""challenge_id"":""""}"
57da8bfb-6ba7-49e5-a2e3-83195d60ee37,2026-05-25T13:49:52.112Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0127,0,9756,-20,250,230,english,korean,"{""selected_id"":""ko-0283"",""board_id"":""4679472c-c23d-4ae1-be63-6f36c37dd4d2"",""challenge_id"":""""}"
a1f8adfd-3b79-4edb-99e2-df7ed9aede96,2026-05-25T13:50:02.793Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0127,1,3785,21,230,251,english,korean,"{""selected_id"":""ko-0127"",""board_id"":""4679472c-c23d-4ae1-be63-6f36c37dd4d2"",""challenge_id"":""""}"
72e454bc-b72b-4055-881d-29a4fcbce848,2026-05-25T13:50:08.778Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0036,1,1,34,250,284,english,korean,"{""selected_id"":""ko-0036"",""board_id"":""13a43bd7-7b9e-49b2-af40-a74966ed2c61"",""challenge_id"":""""}"
f75e4a60-3bb4-48c0-b969-ac0a41aeb389,2026-05-25T13:50:11.537Z,matching,matching-20260525134105742-d81d5d,reverse,ko-0349,1,2049,28,250,278,english,korean,"{""selected_id"":""ko-0349"",""board_id"":""13a43bd7-7b9e-49b2-af40-a74966ed2c61"",""challenge_id"":""""}"
94732cc8-96ee-4174-b648-6f649970c7f1,2026-05-25T13:50:15.021Z,matching,matching-20260525134105742-d81d5d,normal,ko-0037,1,2676,25,250,275,korean,english,"{""selected_id"":""ko-0037"",""board_id"":""13a43bd7-7b9e-49b2-af40-a74966ed2c61"",""challenge_id"":""""}"
feb0ee2d-8d68-431a-b750-0786907353f8,2026-05-25T13:50:18.930Z,matching,matching-20260525134105742-d81d5d,normal,ko-0109,1,3483,23,250,273,korean,english,"{""selected_id"":""ko-0109"",""board_id"":""4da0a4bf-9122-458d-844b-cabfb2090de4"",""challenge_id"":""""}"
ac672343-2b2b-4071-830b-7ba770da172f,2026-05-25T13:50:22.865Z,matching,matching-20260525134105742-d81d5d,normal,ko-0283,1,2603,26,250,276,korean,english,"{""selected_id"":""ko-0283"",""board_id"":""4da0a4bf-9122-458d-844b-cabfb2090de4"",""challenge_id"":""""}"
ae148787-e5b3-48cb-b9aa-c748b724cf80,2026-05-25T13:50:26.851Z,matching,matching-20260525134105742-d81d5d,normal,ko-0035,1,2017,28,250,278,korean,english,"{""selected_id"":""ko-0035"",""board_id"":""4da0a4bf-9122-458d-844b-cabfb2090de4"",""challenge_id"":""""}"
a15bd5f8-046d-4f70-86e3-1aaf0999507a,2026-05-25T13:50:31.898Z,matching,matching-20260525134105742-d81d5d,normal,ko-0151,1,4433,19,250,269,korean,english,"{""selected_id"":""ko-0151"",""board_id"":""6cd31d85-1786-4686-9f8b-80b0e741ec7c"",""challenge_id"":""""}"
246e1f14-9d9e-49f6-9a3c-3d6e82d972f0,2026-05-25T13:50:35.128Z,matching,matching-20260525134105742-d81d5d,normal,ko-0399,1,2673,25,250,275,korean,english,"{""selected_id"":""ko-0399"",""board_id"":""6cd31d85-1786-4686-9f8b-80b0e741ec7c"",""challenge_id"":""""}"
1b664b15-cfe5-4d66-b9ab-66a9f266d2d3,2026-05-25T13:50:39.682Z,matching,matching-20260525134105742-d81d5d,normal,ko-0467,1,1,34,274,308,korean,english,"{""selected_id"":""ko-0467"",""board_id"":""6cd31d85-1786-4686-9f8b-80b0e741ec7c"",""challenge_id"":""""}"
918e56a1-5f24-4c3a-9a5d-dc597982e6b1,2026-05-25T13:50:43.549Z,matching,matching-20260525134105742-d81d5d,normal,ko-0079,1,3064,24,250,274,korean,english,"{""selected_id"":""ko-0079"",""board_id"":""184cf61f-11d9-42a6-a042-7f287f3e1b9f"",""challenge_id"":""""}"
c8645908-1075-4575-97ac-3ac6d8ea5402,2026-05-25T13:50:47.677Z,matching,matching-20260525134105742-d81d5d,normal,ko-0284,1,3569,22,250,272,korean,english,"{""selected_id"":""ko-0284"",""board_id"":""184cf61f-11d9-42a6-a042-7f287f3e1b9f"",""challenge_id"":""""}"
b79571f5-ad5d-4cea-aeba-eae74303f328,2026-05-25T13:50:53.005Z,matching,matching-20260525134105742-d81d5d,normal,ko-0254,1,4693,18,250,268,korean,english,"{""selected_id"":""ko-0254"",""board_id"":""184cf61f-11d9-42a6-a042-7f287f3e1b9f"",""challenge_id"":""""}"
33eb1168-42b3-4e8d-b768-44413cf45e88,2026-05-25T13:52:30.045Z,matching,matching-20260525134105742-d81d5d,writing,ko-0193,1,96778,6,250,256,translation,typed_korean,"{""selected_id"":""카페"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""55e57a13-6ca2-46c5-b595-c9c334719207""}"
6fcda056-3b00-4041-84a0-5c9c92a1040a,2026-05-25T13:53:12.016Z,matching,matching-20260525134105742-d81d5d,writing,ko-0312,0,41628,-20,250,230,sound,typed_korean,"{""selected_id"":""우정하다"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
5557e718-f32c-45de-bd0e-f75e548dadc1,2026-05-25T13:53:37.128Z,matching,matching-20260525134105742-d81d5d,writing,ko-0102,0,24233,-20,281,261,sound,typed_korean,"{""selected_id"":""들"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
3447f20f-fbb3-4d15-98ae-a30410a51cf4,2026-05-25T13:54:09.483Z,matching,matching-20260525134105742-d81d5d,writing,ko-0332,1,31487,6,250,256,sound,typed_korean,"{""selected_id"":""따뜻하다"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
11db24ce-aba4-4ed9-9ec4-7ef7ec76383d,2026-05-25T13:54:32.347Z,matching,matching-20260525134105742-d81d5d,writing,ko-0004,1,22527,6,250,256,sound,typed_korean,"{""selected_id"":""당신"",""board_id"":""9f8628a5-aef7-48d6-9d29-5fda94259665"",""challenge_id"":""""}"
ae102ae5-a44f-44de-aa94-2c2993e07394,2026-05-25T14:13:51.494Z,matching,matching-20260525141337079-f9847d,normal,ko-0140,1,5051,17,250,267,korean,english,"{""selected_id"":""ko-0140"",""board_id"":""b8e2b11f-347a-4a80-a7d8-5c36f929852e"",""challenge_id"":""""}"
59fcb56b-4b2e-42ab-a6e1-407df967f296,2026-05-25T14:13:55.112Z,matching,matching-20260525141337079-f9847d,normal,ko-0173,1,2942,25,277,302,korean,english,"{""selected_id"":""ko-0173"",""board_id"":""b8e2b11f-347a-4a80-a7d8-5c36f929852e"",""challenge_id"":""""}"
b23dcc37-35cb-4374-a769-f0ff4bc05636,2026-05-25T14:14:02.560Z,matching,matching-20260525141337079-f9847d,normal,ko-0210,1,6926,10,268,278,korean,english,"{""selected_id"":""ko-0210"",""board_id"":""b8e2b11f-347a-4a80-a7d8-5c36f929852e"",""challenge_id"":""""}"
e4fe71fd-d72d-4337-9aca-6f22f86e554a,2026-05-25T14:14:10.962Z,matching,matching-20260525141337079-f9847d,normal,ko-0420,1,7315,9,250,259,korean,english,"{""selected_id"":""ko-0420"",""board_id"":""af939fbd-d6e3-4f7f-9a33-828b62ab228b"",""challenge_id"":""""}"
6358b7fe-949f-41df-b478-b1a239ac5999,2026-05-25T14:14:15.560Z,matching,matching-20260525141337079-f9847d,normal,ko-0166,1,3447,23,250,273,korean,english,"{""selected_id"":""ko-0166"",""board_id"":""af939fbd-d6e3-4f7f-9a33-828b62ab228b"",""challenge_id"":""""}"
5dd1a318-a35f-4388-8949-d0b40a4f5fe7,2026-05-25T14:14:21.662Z,matching,matching-20260525141337079-f9847d,normal,ko-0409,1,4895,17,250,267,korean,english,"{""selected_id"":""ko-0409"",""board_id"":""af939fbd-d6e3-4f7f-9a33-828b62ab228b"",""challenge_id"":""""}"
1aff80ec-3034-433f-882b-81e9266066df,2026-05-25T14:14:27.566Z,matching,matching-20260525141337079-f9847d,normal,ko-0243,0,5173,-20,269,249,korean,english,"{""selected_id"":""ko-0068"",""board_id"":""58f7412e-a943-4ef6-bfbf-b283b56c335f"",""challenge_id"":""""}"
b787b2a7-7bda-4eb3-925b-2410b35565f0,2026-05-25T14:14:36.129Z,matching,matching-20260525141337079-f9847d,normal,ko-0068,1,1238,31,250,281,korean,english,"{""selected_id"":""ko-0068"",""board_id"":""58f7412e-a943-4ef6-bfbf-b283b56c335f"",""challenge_id"":""""}"
bf6b57b8-4a50-4f33-92c4-a08071a6fd83,2026-05-25T14:14:39.108Z,matching,matching-20260525141337079-f9847d,normal,ko-0222,1,2436,26,256,282,korean,english,"{""selected_id"":""ko-0222"",""board_id"":""58f7412e-a943-4ef6-bfbf-b283b56c335f"",""challenge_id"":""""}"
dd4c0ec1-b6f1-45d1-8684-cda62f1da55b,2026-05-25T14:14:42.700Z,matching,matching-20260525141337079-f9847d,sound,ko-0406,1,3039,24,250,274,sound,korean,"{""selected_id"":""ko-0406"",""board_id"":""1d9c2f86-3867-4f6d-a08d-fd4848755598"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
6451dc05-5def-4097-8d9c-628daa9d9435,2026-05-25T14:14:47.142Z,matching,matching-20260525141337079-f9847d,sound,ko-0396,1,3888,21,250,271,sound,korean,"{""selected_id"":""ko-0396"",""board_id"":""1d9c2f86-3867-4f6d-a08d-fd4848755598"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
7325eb00-46dc-43fd-aec9-c2b330097008,2026-05-25T14:14:50.721Z,matching,matching-20260525141337079-f9847d,sound,ko-0049,1,2887,25,250,275,sound,korean,"{""selected_id"":""ko-0049"",""board_id"":""1d9c2f86-3867-4f6d-a08d-fd4848755598"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
77daac85-4f5a-4c9e-8c2a-7fce202d4231,2026-05-25T14:14:53.989Z,matching,matching-20260525141337079-f9847d,sound,ko-0314,1,2363,27,250,277,sound,korean,"{""selected_id"":""ko-0314"",""board_id"":""4dbf78f1-ca7c-44f3-9385-7a42db5c973c"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
dcb8d393-96ff-4ffb-9309-656c48857ad2,2026-05-25T14:14:57.395Z,matching,matching-20260525141337079-f9847d,sound,ko-0242,1,2847,25,250,275,sound,korean,"{""selected_id"":""ko-0242"",""board_id"":""4dbf78f1-ca7c-44f3-9385-7a42db5c973c"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
4a6e92da-dd6d-4a5e-96e8-593af4aa34dd,2026-05-25T14:15:00.046Z,matching,matching-20260525141337079-f9847d,sound,ko-0226,1,2244,27,250,277,sound,korean,"{""selected_id"":""ko-0226"",""board_id"":""4dbf78f1-ca7c-44f3-9385-7a42db5c973c"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
40d732ea-c8c2-4082-ab0b-78f78b08b580,2026-05-25T14:15:02.846Z,matching,matching-20260525141337079-f9847d,sound,ko-0322,1,2032,28,250,278,sound,korean,"{""selected_id"":""ko-0322"",""board_id"":""631bc992-c77b-4e21-bf90-5df537a919db"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
7fd41287-3a9a-4096-8419-74555449d517,2026-05-25T14:15:06.227Z,matching,matching-20260525141337079-f9847d,sound,ko-0027,1,2739,25,250,275,sound,korean,"{""selected_id"":""ko-0027"",""board_id"":""631bc992-c77b-4e21-bf90-5df537a919db"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
b2352454-a805-4b02-b97e-097ec71c6846,2026-05-25T14:15:10.411Z,matching,matching-20260525141337079-f9847d,sound,ko-0323,1,3621,22,250,272,sound,korean,"{""selected_id"":""ko-0323"",""board_id"":""631bc992-c77b-4e21-bf90-5df537a919db"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
20fa461e-c24e-43f8-8d1a-73e202a5d803,2026-05-25T14:15:15.004Z,matching,matching-20260525141337079-f9847d,sound,ko-0074,1,4078,20,250,270,sound,korean,"{""selected_id"":""ko-0074"",""board_id"":""0a89c4f9-ecba-4b47-95a9-0098bad427e2"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
b1a731a5-6a8f-4a4f-8901-fdaf834ca19b,2026-05-25T14:15:21.258Z,matching,matching-20260525141337079-f9847d,sound,ko-0235,1,5569,15,284,299,sound,korean,"{""selected_id"":""ko-0235"",""board_id"":""0a89c4f9-ecba-4b47-95a9-0098bad427e2"",""challenge_id"":""e3232e5a-2069-4190-9a13-9043411b043f""}"
70c215c5-1527-4ddb-aaab-90d16d22969a,2026-05-25T14:15:27.211Z,matching,matching-20260525141337079-f9847d,normal,ko-0490,1,5238,16,210,226,korean,english,"{""selected_id"":""ko-0490"",""board_id"":""0a89c4f9-ecba-4b47-95a9-0098bad427e2"",""challenge_id"":""""}"
0390d874-5032-45a1-a8ec-3f96ea94811f,2026-05-25T14:15:31.056Z,matching,matching-20260525141337079-f9847d,normal,ko-0403,1,2934,25,250,275,korean,english,"{""selected_id"":""ko-0403"",""board_id"":""4d48f2a3-80ef-4e62-852d-b09c8de6e77a"",""challenge_id"":""""}"
9cc2ceb2-0bc2-4c59-af13-e19e0d675391,2026-05-25T14:15:38.457Z,matching,matching-20260525141337079-f9847d,normal,ko-0256,0,6887,-20,250,230,korean,english,"{""selected_id"":""ko-0381"",""board_id"":""4d48f2a3-80ef-4e62-852d-b09c8de6e77a"",""challenge_id"":""""}"
e71599ae-7973-4e9f-958f-2cbaeaa1050c,2026-05-25T14:15:47.189Z,matching,matching-20260525141337079-f9847d,normal,ko-0118,1,4915,17,250,267,korean,english,"{""selected_id"":""ko-0118"",""board_id"":""4d48f2a3-80ef-4e62-852d-b09c8de6e77a"",""challenge_id"":""""}"
e3e676fc-be98-47a9-8c0f-0ed38da1cffe,2026-05-25T14:15:58.245Z,matching,matching-20260525141337079-f9847d,normal,ko-0229,1,10465,6,250,256,korean,english,"{""selected_id"":""ko-0229"",""board_id"":""c3c79907-5f83-4fae-888a-60e7c5d464e6"",""challenge_id"":""""}"
e5e33b54-f01f-4033-946f-c29c1fb34ea7,2026-05-25T14:16:00.653Z,matching,matching-20260525141337079-f9847d,normal,ko-0042,1,1748,29,250,279,korean,english,"{""selected_id"":""ko-0042"",""board_id"":""c3c79907-5f83-4fae-888a-60e7c5d464e6"",""challenge_id"":""""}"
841c65e8-e9ad-49d4-9d91-b5e6f41558e2,2026-05-25T14:16:02.932Z,matching,matching-20260525141337079-f9847d,normal,ko-0108,1,1794,29,250,279,korean,english,"{""selected_id"":""ko-0108"",""board_id"":""c3c79907-5f83-4fae-888a-60e7c5d464e6"",""challenge_id"":""""}"
10e3b100-5ae1-4b30-bc43-da466763ff80,2026-05-25T14:16:19.972Z,matching,matching-20260525141337079-f9847d,writing,ko-0026,0,16780,-20,250,230,translation,typed_korean,"{""selected_id"":""여자"",""board_id"":""3037028d-0e40-419c-b13e-31d72aac9046"",""challenge_id"":""a84e63cc-a03d-4b3d-ae8b-5bd2cabc30f2""}"
c85523ea-0d90-4d56-80be-fe590fd51aca,2026-05-25T14:17:06.473Z,matching,matching-20260525141337079-f9847d,writing,ko-0183,0,37220,-20,250,230,translation,typed_korean,"{""selected_id"":""맛업다"",""board_id"":""3037028d-0e40-419c-b13e-31d72aac9046"",""challenge_id"":""a84e63cc-a03d-4b3d-ae8b-5bd2cabc30f2""}"
e8d9a58c-9ed3-4017-aae4-c1f750685eb8,2026-05-25T14:17:28.415Z,matching,matching-20260525141337079-f9847d,writing,ko-0384,0,4238,-20,250,230,translation,typed_korean,"{""selected_id"":"""",""board_id"":""3037028d-0e40-419c-b13e-31d72aac9046"",""challenge_id"":""a84e63cc-a03d-4b3d-ae8b-5bd2cabc30f2""}"
9a2e257b-fa5e-4050-9b3a-cb9d74a15e3e,2026-05-25T14:25:08.276Z,matching,matching-20260525142305535-2296d4,normal,ko-0475,1,2615,26,250,276,korean,english,"{""selected_id"":""ko-0475"",""board_id"":""ed8244ca-a3ec-4b9e-9140-be007f1b49e9"",""challenge_id"":""""}"
c9ebb710-0e49-4a8b-b680-2d77064498ce,2026-05-25T14:25:10.787Z,matching,matching-20260525142305535-2296d4,normal,ko-0436,1,1942,28,250,278,korean,english,"{""selected_id"":""ko-0436"",""board_id"":""ed8244ca-a3ec-4b9e-9140-be007f1b49e9"",""challenge_id"":""""}"
c2560d29-aed2-4404-aa52-78397acbd891,2026-05-25T14:25:13.537Z,matching,matching-20260525142305535-2296d4,normal,ko-0268,1,2262,27,275,302,korean,english,"{""selected_id"":""ko-0268"",""board_id"":""ed8244ca-a3ec-4b9e-9140-be007f1b49e9"",""challenge_id"":""""}"
2cb4667f-ecc1-48f7-b072-a4f69a66dabb,2026-05-25T14:25:16.310Z,matching,matching-20260525142305535-2296d4,normal,ko-0222,1,2154,27,282,309,korean,english,"{""selected_id"":""ko-0222"",""board_id"":""7e3480a9-824d-418b-9107-5484b5cdf0b3"",""challenge_id"":""""}"
3f3e9ec0-6c39-467f-b793-cf830fbeebe9,2026-05-25T14:25:18.420Z,matching,matching-20260525142305535-2296d4,normal,ko-0159,1,1804,29,279,308,korean,english,"{""selected_id"":""ko-0159"",""board_id"":""7e3480a9-824d-418b-9107-5484b5cdf0b3"",""challenge_id"":""""}"
1691c207-e02a-440c-a381-1271a3bf5331,2026-05-25T14:25:22.381Z,matching,matching-20260525142305535-2296d4,normal,ko-0241,1,3635,22,250,272,korean,english,"{""selected_id"":""ko-0241"",""board_id"":""7e3480a9-824d-418b-9107-5484b5cdf0b3"",""challenge_id"":""""}"
d17a2689-665a-40a0-b357-8e2662ccb737,2026-05-25T14:25:26.987Z,matching,matching-20260525142305535-2296d4,normal,ko-0202,1,3354,23,279,302,korean,english,"{""selected_id"":""ko-0202"",""board_id"":""13d8c692-13c1-45ed-86a5-bb3b267c3b78"",""challenge_id"":""""}"
77cf936d-cd8f-432d-aaab-d6bd3d692bbd,2026-05-25T14:25:31.855Z,matching,matching-20260525142305535-2296d4,normal,ko-0299,1,4244,20,250,270,korean,english,"{""selected_id"":""ko-0299"",""board_id"":""13d8c692-13c1-45ed-86a5-bb3b267c3b78"",""challenge_id"":""""}"
79904ade-d6c6-4539-8dbe-75e684eeca92,2026-05-25T14:25:34.072Z,matching,matching-20260525142305535-2296d4,normal,ko-0006,1,1715,29,250,279,korean,english,"{""selected_id"":""ko-0006"",""board_id"":""13d8c692-13c1-45ed-86a5-bb3b267c3b78"",""challenge_id"":""""}"
5e62c998-7c76-4346-bb64-b634176aa9c8,2026-05-25T14:25:37.472Z,matching,matching-20260525142305535-2296d4,silent,ko-0048,1,2263,27,279,306,korean,english,"{""selected_id"":""ko-0048"",""board_id"":""c0278827-9132-47bd-ac36-7595b9716ed6"",""challenge_id"":""""}"
4943c98a-7c74-4831-a27f-0fe6b553fcaf,2026-05-25T14:25:39.939Z,matching,matching-20260525142305535-2296d4,silent,ko-0253,1,2153,27,250,277,korean,english,"{""selected_id"":""ko-0253"",""board_id"":""c0278827-9132-47bd-ac36-7595b9716ed6"",""challenge_id"":""""}"
7751948b-9568-4b37-bf34-ffa796dcba05,2026-05-25T14:25:45.161Z,matching,matching-20260525142305535-2296d4,silent,ko-0483,0,4921,-20,250,230,korean,english,"{""selected_id"":""ko-0457"",""board_id"":""c0278827-9132-47bd-ac36-7595b9716ed6"",""challenge_id"":""""}"
afd3829d-b196-4e78-810d-7bbf8a05472a,2026-05-25T14:26:00.311Z,matching,matching-20260525142305535-2296d4,silent,ko-0457,1,9002,6,250,256,korean,english,"{""selected_id"":""ko-0457"",""board_id"":""90bea90c-1688-4283-af95-73c4e21c1406"",""challenge_id"":""""}"
c6dd2e32-822c-46a3-a11b-523d33a137bf,2026-05-25T14:26:07.839Z,matching,matching-20260525142305535-2296d4,silent,ko-0485,0,6508,-20,250,230,korean,english,"{""selected_id"":""ko-0308"",""board_id"":""90bea90c-1688-4283-af95-73c4e21c1406"",""challenge_id"":""""}"
3d8ad601-a7d3-4097-8db5-ee6935db4b97,2026-05-25T14:26:17.064Z,matching,matching-20260525142305535-2296d4,silent,ko-0308,1,2900,25,256,281,korean,english,"{""selected_id"":""ko-0308"",""board_id"":""90bea90c-1688-4283-af95-73c4e21c1406"",""challenge_id"":""""}"
3a562a2e-f091-4779-9414-92c666393636,2026-05-25T14:26:19.677Z,matching,matching-20260525142305535-2296d4,silent,ko-0280,1,2019,28,250,278,korean,english,"{""selected_id"":""ko-0280"",""board_id"":""52d8f360-6f1e-410b-a9fe-67b2dc167d8f"",""challenge_id"":""""}"
f0f7d636-8820-4d9a-ab0e-24a4d67a8018,2026-05-25T14:26:23.816Z,matching,matching-20260525142305535-2296d4,silent,ko-0214,1,3536,22,250,272,korean,english,"{""selected_id"":""ko-0214"",""board_id"":""52d8f360-6f1e-410b-a9fe-67b2dc167d8f"",""challenge_id"":""""}"
01eefe20-b954-4068-a382-a0a0ad78dfc1,2026-05-25T14:26:28.038Z,matching,matching-20260525142305535-2296d4,normal,ko-0283,1,2854,25,276,301,korean,english,"{""selected_id"":""ko-0283"",""board_id"":""52d8f360-6f1e-410b-a9fe-67b2dc167d8f"",""challenge_id"":""""}"
e03c99bc-d1fe-49e8-b5e4-cbcd029e2a1d,2026-05-25T14:26:41.206Z,matching,matching-20260525142305535-2296d4,reverse,ko-0428,1,12702,6,250,256,english,korean,"{""selected_id"":""ko-0428"",""board_id"":""0ada2e31-6373-4e26-8412-184c3fb506bd"",""challenge_id"":""""}"
84f974a0-2ea6-4666-93bb-839608033fae,2026-05-25T14:26:44.220Z,matching,matching-20260525142305535-2296d4,reverse,ko-0120,1,2070,28,276,304,english,korean,"{""selected_id"":""ko-0120"",""board_id"":""0ada2e31-6373-4e26-8412-184c3fb506bd"",""challenge_id"":""""}"
5ddbbd39-7c50-40de-9d70-d9a41e6b870f,2026-05-25T14:26:47.452Z,matching,matching-20260525142305535-2296d4,reverse,ko-0231,1,2207,27,250,277,english,korean,"{""selected_id"":""ko-0231"",""board_id"":""0ada2e31-6373-4e26-8412-184c3fb506bd"",""challenge_id"":""""}"
e4604866-9645-46a1-a4f1-3e86d66a8524,2026-05-25T14:26:55.238Z,matching,matching-20260525142305535-2296d4,reverse,ko-0459,1,7295,9,256,265,english,korean,"{""selected_id"":""ko-0459"",""board_id"":""3e3528df-debd-4f01-928f-5f3fc96f2dbe"",""challenge_id"":""""}"
ba9c8d15-90e7-40b7-b3d2-af34e867ab42,2026-05-25T14:27:05.497Z,matching,matching-20260525142305535-2296d4,reverse,ko-0022,1,9674,6,250,256,english,korean,"{""selected_id"":""ko-0022"",""board_id"":""3e3528df-debd-4f01-928f-5f3fc96f2dbe"",""challenge_id"":""""}"
fab61963-02c8-4135-be03-1b995bafa7bc,2026-05-25T14:27:08.882Z,matching,matching-20260525142305535-2296d4,reverse,ko-0158,1,2577,26,250,276,english,korean,"{""selected_id"":""ko-0158"",""board_id"":""3e3528df-debd-4f01-928f-5f3fc96f2dbe"",""challenge_id"":""""}"
aab692bf-990c-4b81-8ea3-6352cd5ed1f8,2026-05-25T14:27:15.377Z,matching,matching-20260525142305535-2296d4,reverse,ko-0166,1,5756,14,273,287,english,korean,"{""selected_id"":""ko-0166"",""board_id"":""02814489-d05f-40a9-9e1e-48773754ed2e"",""challenge_id"":""""}"
