event_id,created_at,game_id,session_id,id,result,response_ms,prompt_language,answer_language,metadata_json
68430521-9bbc-4245-be25-1d8b561aa2f4,2026-05-25T20:18:16.936Z,matching,matching-20260525201403482-a48479,ko-0151,correct,3701,second,korean,"{""selected_id"":""ko-0151"",""board_id"":""44a59e9f-2a89-4fb5-914d-28c562ae1d3d"",""challenge_id"":""""}"
6fb566a3-ecdb-4400-b0ff-b90f982aec10,2026-05-25T20:18:22.510Z,matching,matching-20260525201403482-a48479,ko-0452,correct,2755,korean,second,"{""selected_id"":""ko-0452"",""board_id"":""44a59e9f-2a89-4fb5-914d-28c562ae1d3d"",""challenge_id"":""""}"
6a84e43d-e8c1-429a-8a1d-98261788add2,2026-05-25T20:18:30.689Z,matching,matching-20260525201403482-a48479,ko-0410,correct,5148,korean,second,"{""selected_id"":""ko-0410"",""board_id"":""25bc8b5e-a7f5-40df-b612-d4e85335cd7d"",""challenge_id"":""""}"
68dde124-153d-4d3b-bc0a-1a14c6ba87aa,2026-05-25T20:18:36.070Z,matching,matching-20260525201403482-a48479,ko-0324,correct,3663,korean,second,"{""selected_id"":""ko-0324"",""board_id"":""25bc8b5e-a7f5-40df-b612-d4e85335cd7d"",""challenge_id"":""""}"
ed9f087d-e685-40f5-982a-76f9d283c118,2026-05-25T20:18:43.665Z,matching,matching-20260525201403482-a48479,ko-0267,correct,4445,korean,second,"{""selected_id"":""ko-0267"",""board_id"":""25bc8b5e-a7f5-40df-b612-d4e85335cd7d"",""challenge_id"":""""}"
649001c9-1ffe-401c-bd6d-bef116b8fe77,2026-05-25T20:18:55.472Z,matching,matching-20260525201403482-a48479,ko-0417,correct,8993,korean,second,"{""selected_id"":""ko-0417"",""board_id"":""4bf330b4-fe7c-4f1d-91f9-e1c548876d77"",""challenge_id"":""""}"
102f013c-34fa-4c2b-a1a3-5f4e50c61ce2,2026-05-25T20:19:00.156Z,matching,matching-20260525201403482-a48479,ko-0275,correct,2740,korean,second,"{""selected_id"":""ko-0275"",""board_id"":""4bf330b4-fe7c-4f1d-91f9-e1c548876d77"",""challenge_id"":""""}"
a2ed8261-27f7-4888-8853-46441440c2d5,2026-05-25T20:19:12.387Z,matching,matching-20260525201403482-a48479,ko-0413,correct,5423,korean,second,"{""selected_id"":""ko-0413"",""board_id"":""4bf330b4-fe7c-4f1d-91f9-e1c548876d77"",""challenge_id"":""""}"
883db793-3b72-4658-a2e7-d703265dd149,2026-05-25T20:19:17.528Z,matching,matching-20260525201403482-a48479,ko-0479,wrong,3157,korean,second,"{""selected_id"":""ko-0191"",""board_id"":""6e2134e1-4349-4f06-a5fb-997494c04512"",""challenge_id"":""""}"
8edd113e-aa60-4add-ad5e-7b54660dbe1a,2026-05-25T20:19:22.939Z,matching,matching-20260525201403482-a48479,ko-0306,correct,1445,korean,second,"{""selected_id"":""ko-0306"",""board_id"":""6e2134e1-4349-4f06-a5fb-997494c04512"",""challenge_id"":""""}"
ccdfd379-276f-43be-9f7b-26606849febd,2026-05-25T20:19:25.836Z,matching,matching-20260525201403482-a48479,ko-0365,correct,1358,korean,second,"{""selected_id"":""ko-0365"",""board_id"":""6e2134e1-4349-4f06-a5fb-997494c04512"",""challenge_id"":""""}"
16d5f27f-f9fe-476f-8ccb-3180a1cde99f,2026-05-25T20:19:36.038Z,matching,matching-20260525201403482-a48479,ko-0033,wrong,7164,korean,second,"{""selected_id"":""ko-0025"",""board_id"":""45bcb51d-68c4-4eb8-be81-39bf6d9b6e2c"",""challenge_id"":""""}"
52c7690a-0f35-4da0-b1d5-657db17b321a,2026-05-25T20:19:48.639Z,matching,matching-20260525201403482-a48479,ko-0191,wrong,5036,korean,second,"{""selected_id"":""ko-0466"",""board_id"":""45bcb51d-68c4-4eb8-be81-39bf6d9b6e2c"",""challenge_id"":""""}"
f6dacea1-4565-4134-9821-d08874a49cfa,2026-05-25T20:19:56.263Z,matching,matching-20260525201403482-a48479,ko-0087,correct,1925,korean,second,"{""selected_id"":""ko-0087"",""board_id"":""45bcb51d-68c4-4eb8-be81-39bf6d9b6e2c"",""challenge_id"":""""}"
324be9f6-a0dc-4926-bea5-e8e3cdd7e7a2,2026-05-25T20:19:58.807Z,matching,matching-20260525201403482-a48479,ko-0030,correct,364,korean,second,"{""selected_id"":""ko-0030"",""board_id"":""d40b7499-9a2e-4351-8bd4-7df532442141"",""challenge_id"":""""}"
765fc901-cd9d-4e17-a71a-c232be3e9877,2026-05-25T20:20:03.008Z,matching,matching-20260525201403482-a48479,ko-0466,correct,3440,korean,second,"{""selected_id"":""ko-0466"",""board_id"":""d40b7499-9a2e-4351-8bd4-7df532442141"",""challenge_id"":""""}"
2dc1d9a7-2484-49df-8508-ed8875004e10,2026-05-25T20:20:13.007Z,matching,matching-20260525201403482-a48479,ko-0025,wrong,9368,korean,second,"{""selected_id"":""ko-0070"",""board_id"":""d40b7499-9a2e-4351-8bd4-7df532442141"",""challenge_id"":""""}"
efd35514-bb66-49c5-a1d5-6ea3a4b34366,2026-05-25T20:20:19.853Z,matching,matching-20260525201403482-a48479,ko-0015,correct,4150,korean,second,"{""selected_id"":""ko-0015"",""board_id"":""4fa04e29-6788-4462-9a37-2c3a79f66a0e"",""challenge_id"":""""}"
efa738ee-41b8-44af-bc29-20a417ede7da,2026-05-25T20:20:28.165Z,matching,matching-20260525201403482-a48479,ko-0020,correct,7649,korean,second,"{""selected_id"":""ko-0020"",""board_id"":""4fa04e29-6788-4462-9a37-2c3a79f66a0e"",""challenge_id"":""""}"
08948056-df51-4e65-8094-8e05c532ca39,2026-05-25T20:20:33.119Z,matching,matching-20260525201403482-a48479,ko-0403,correct,2824,korean,second,"{""selected_id"":""ko-0403"",""board_id"":""4fa04e29-6788-4462-9a37-2c3a79f66a0e"",""challenge_id"":""""}"
7ab40497-04bd-42b5-b9f9-c6f3d50cf778,2026-05-25T20:20:35.850Z,matching,matching-20260525201403482-a48479,ko-0104,correct,333,korean,second,"{""selected_id"":""ko-0104"",""board_id"":""2a482ffc-c1cc-443f-9604-81f7413bab3e"",""challenge_id"":""""}"
6d4027a9-3863-4255-ba1d-95b4d8d78293,2026-05-25T20:20:46.272Z,matching,matching-20260525201403482-a48479,ko-0070,wrong,8398,korean,second,"{""selected_id"":""ko-0197"",""board_id"":""2a482ffc-c1cc-443f-9604-81f7413bab3e"",""challenge_id"":""""}"
ae146261-782f-4082-9a85-01ce2f920ecd,2026-05-25T20:20:55.329Z,matching,matching-20260525201403482-a48479,ko-0406,correct,2842,korean,second,"{""selected_id"":""ko-0406"",""board_id"":""2a482ffc-c1cc-443f-9604-81f7413bab3e"",""challenge_id"":""""}"
d839ba15-c0b7-49bc-90c4-dc7d5c3917cd,2026-05-25T20:20:57.642Z,matching,matching-20260525201403482-a48479,ko-0037,correct,369,korean,second,"{""selected_id"":""ko-0037"",""board_id"":""fae6bfa6-1e2b-43c9-8893-de50a9978ae9"",""challenge_id"":""""}"
3d75ae68-3893-4b1c-b8d3-e82296d61139,2026-05-25T20:21:01.245Z,matching,matching-20260525201403482-a48479,ko-0396,correct,1749,korean,second,"{""selected_id"":""ko-0396"",""board_id"":""fae6bfa6-1e2b-43c9-8893-de50a9978ae9"",""challenge_id"":""""}"
4fd29e0a-663d-4601-a2f3-a6aaae90a29f,2026-05-25T20:21:04.075Z,matching,matching-20260525201403482-a48479,ko-0046,correct,2131,korean,second,"{""selected_id"":""ko-0046"",""board_id"":""fae6bfa6-1e2b-43c9-8893-de50a9978ae9"",""challenge_id"":""""}"
5a494f3a-ccb9-4b23-9375-7958d8abfd19,2026-05-25T20:21:23.088Z,matching,matching-20260525201403482-a48479,ko-0197,correct,18384,korean,second,"{""selected_id"":""ko-0197"",""board_id"":""115d9833-6549-42d6-9c38-77c49de94d05"",""challenge_id"":""""}"
5f321bf2-3fa4-4552-b7ea-a2c199bb1f3e,2026-05-25T20:21:32.703Z,matching,matching-20260525201403482-a48479,ko-0076,correct,4910,korean,second,"{""selected_id"":""ko-0076"",""board_id"":""115d9833-6549-42d6-9c38-77c49de94d05"",""challenge_id"":""""}"
11db5cfe-c84c-4c35-bef1-32269a75bd02,2026-05-25T20:21:35.885Z,matching,matching-20260525201403482-a48479,ko-0143,correct,1344,korean,second,"{""selected_id"":""ko-0143"",""board_id"":""115d9833-6549-42d6-9c38-77c49de94d05"",""challenge_id"":""""}"
d3e81b5d-9125-4992-ab5d-69eb4bb74da2,2026-05-25T20:21:41.515Z,matching,matching-20260525201403482-a48479,ko-0183,correct,3241,korean,second,"{""selected_id"":""ko-0183"",""board_id"":""91045a9e-410b-4be9-950b-b521234a87c7"",""challenge_id"":""""}"
893ce13a-8f08-4427-ab72-cd6460ccc99f,2026-05-25T20:21:47.055Z,matching,matching-20260525201403482-a48479,ko-0377,wrong,3809,korean,second,"{""selected_id"":""ko-0374"",""board_id"":""91045a9e-410b-4be9-950b-b521234a87c7"",""challenge_id"":""""}"
eeadd666-6810-47b5-859d-df4e49cca4fe,2026-05-25T20:22:00.926Z,matching,matching-20260525201403482-a48479,ko-0311,correct,4958,korean,second,"{""selected_id"":""ko-0311"",""board_id"":""91045a9e-410b-4be9-950b-b521234a87c7"",""challenge_id"":""""}"
2522577a-82f8-492b-a100-d9947ec2e46e,2026-05-25T20:22:05.063Z,matching,matching-20260525201403482-a48479,ko-0196,correct,2153,korean,second,"{""selected_id"":""ko-0196"",""board_id"":""334ab3d7-f55d-436e-ace6-b136e4405351"",""challenge_id"":""""}"
506785fe-ec0f-44c5-8b70-99dc335209af,2026-05-25T20:22:14.563Z,matching,matching-20260525201403482-a48479,ko-0343,correct,6924,korean,second,"{""selected_id"":""ko-0343"",""board_id"":""334ab3d7-f55d-436e-ace6-b136e4405351"",""challenge_id"":""""}"
1e6c837e-739e-41b5-babf-fb0c5bb76c9a,2026-05-25T20:22:17.914Z,matching,matching-20260525201403482-a48479,ko-0353,wrong,713,korean,second,"{""selected_id"":""ko-0482"",""board_id"":""334ab3d7-f55d-436e-ace6-b136e4405351"",""challenge_id"":""""}"
98e3fe73-df68-4d04-bb1b-c0876bf3c2a4,2026-05-25T20:22:31.622Z,matching,matching-20260525201403482-a48479,ko-0374,correct,6810,korean,second,"{""selected_id"":""ko-0374"",""board_id"":""de7dc6f2-5106-4078-a0d6-05876671a98c"",""challenge_id"":""""}"
ee2b6ecd-9cb2-43b7-aa87-657a4864102b,2026-05-25T20:22:35.872Z,matching,matching-20260525201403482-a48479,ko-0230,wrong,2510,korean,second,"{""selected_id"":""ko-0126"",""board_id"":""de7dc6f2-5106-4078-a0d6-05876671a98c"",""challenge_id"":""""}"
56fece79-b49e-4e8d-b160-4ba6e0f3e4c7,2026-05-25T20:22:42.379Z,matching,matching-20260525201403482-a48479,ko-0050,correct,2089,korean,second,"{""selected_id"":""ko-0050"",""board_id"":""de7dc6f2-5106-4078-a0d6-05876671a98c"",""challenge_id"":""""}"
289c2747-f86f-440f-be80-171f7862a90a,2026-05-25T20:22:51.914Z,matching,matching-20260525201403482-a48479,ko-0482,wrong,7667,korean,second,"{""selected_id"":""ko-0310"",""board_id"":""4b38d3aa-7a00-489a-9490-b46564653101"",""challenge_id"":""""}"
3d8b9ff3-c58c-4ecc-8854-1ea2c63f7337,2026-05-25T20:23:03.094Z,matching,matching-20260525201403482-a48479,ko-0090,correct,4397,korean,second,"{""selected_id"":""ko-0090"",""board_id"":""4b38d3aa-7a00-489a-9490-b46564653101"",""challenge_id"":""""}"
b9067dbe-9523-4dbc-8a27-517570e64321,2026-05-25T20:23:06.255Z,matching,matching-20260525201403482-a48479,ko-0142,correct,283,korean,second,"{""selected_id"":""ko-0142"",""board_id"":""4b38d3aa-7a00-489a-9490-b46564653101"",""challenge_id"":""""}"
7e439332-685a-4f71-9b3d-4c088ac51570,2026-05-25T20:23:18.389Z,matching,matching-20260525201403482-a48479,ko-0126,wrong,8935,korean,second,"{""selected_id"":""ko-0206"",""board_id"":""7a815ef3-9c61-4e54-b327-19d6341a96f6"",""challenge_id"":""""}"
4dc04357-588b-4942-b671-e39d29fb3f97,2026-05-25T20:23:23.658Z,matching,matching-20260525201403482-a48479,ko-0172,correct,2317,korean,second,"{""selected_id"":""ko-0172"",""board_id"":""7a815ef3-9c61-4e54-b327-19d6341a96f6"",""challenge_id"":""""}"
6a988f97-f05c-4d37-81c7-20f774761911,2026-05-25T20:23:27.456Z,matching,matching-20260525201403482-a48479,ko-0159,correct,862,korean,second,"{""selected_id"":""ko-0159"",""board_id"":""7a815ef3-9c61-4e54-b327-19d6341a96f6"",""challenge_id"":""""}"
467ff40c-9adc-4dde-b75d-772a51839281,2026-05-25T20:23:28.978Z,matching,matching-20260525201403482-a48479,ko-0016,correct,843,korean,second,"{""selected_id"":""ko-0016"",""board_id"":""275e37e9-dbfd-4461-9c14-0e8f5ffbbaf8"",""challenge_id"":""""}"
330e8971-1a05-415a-b951-cf567b276baf,2026-05-25T20:23:34.713Z,matching,matching-20260525201403482-a48479,ko-0310,wrong,4876,korean,second,"{""selected_id"":""ko-0458"",""board_id"":""275e37e9-dbfd-4461-9c14-0e8f5ffbbaf8"",""challenge_id"":""""}"
81a6884b-9de8-48d8-99ad-40fa0d5aceb8,2026-05-25T20:23:40.293Z,matching,matching-20260525201403482-a48479,ko-0041,correct,320,korean,second,"{""selected_id"":""ko-0041"",""board_id"":""275e37e9-dbfd-4461-9c14-0e8f5ffbbaf8"",""challenge_id"":""""}"
70629126-ac17-4dd1-be4c-364d11b671f1,2026-05-25T20:24:07.844Z,matching,matching-20260525201403482-a48479,ko-0017,wrong,27257,sound,typed_korean,"{""selected_id"":""엄머니"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""ae0cf42b-8770-4365-8ec3-b3e60424a05f""}"
b58c0a7f-09ee-4e22-ac09-10d4869fab39,2026-05-25T20:24:24.396Z,matching,matching-20260525201403482-a48479,ko-0418,wrong,8104,translation,typed_korean,"{""selected_id"":""오다"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""ae0cf42b-8770-4365-8ec3-b3e60424a05f""}"
6b5b9850-b15b-4be2-9d9f-be25e964f7dc,2026-05-25T20:24:46.778Z,matching,matching-20260525201403482-a48479,ko-0291,wrong,15426,sound,typed_korean,"{""selected_id"":""빵"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""ae0cf42b-8770-4365-8ec3-b3e60424a05f""}"
98ac85bb-96f9-406c-a8c4-747eba50b924,2026-05-25T20:25:04.906Z,matching,matching-20260525201403482-a48479,ko-0022,correct,12139,sound,typed_korean,"{""selected_id"":""동생"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""ae0cf42b-8770-4365-8ec3-b3e60424a05f""}"
765a70ce-dca4-4ade-909e-adee023a7768,2026-05-25T20:25:28.061Z,matching,matching-20260525201403482-a48479,ko-0055,correct,22820,sound,typed_korean,"{""selected_id"":""감사합니다"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""ae0cf42b-8770-4365-8ec3-b3e60424a05f""}"
a2420666-4dca-4c79-b1ab-16c32761cd0e,2026-05-25T20:25:34.343Z,matching,matching-20260525201403482-a48479,ko-0458,correct,2641,korean,second,"{""selected_id"":""ko-0458"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""""}"
6fca9c03-6a19-48b8-b32b-7ae53a60de29,2026-05-25T20:25:39.840Z,matching,matching-20260525201403482-a48479,ko-0428,correct,4584,korean,second,"{""selected_id"":""ko-0428"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""""}"
1ac589d1-48ae-415f-97b6-c9617ffebf44,2026-05-25T20:25:43.668Z,matching,matching-20260525201403482-a48479,ko-0347,correct,1193,korean,second,"{""selected_id"":""ko-0347"",""board_id"":""5492aee5-bf0c-449d-9017-16bf98f6b274"",""challenge_id"":""""}"
6e69e6f8-4592-4141-8a46-c962b93b0cff,2026-05-25T20:25:47.213Z,matching,matching-20260525201403482-a48479,ko-0234,correct,1198,korean,second,"{""selected_id"":""ko-0234"",""board_id"":""33749f81-b652-4c65-87f4-fa27ceef5769"",""challenge_id"":""""}"
e2d7083f-c513-44fa-9dd8-18b470a43239,2026-05-25T20:25:51.507Z,matching,matching-20260525201403482-a48479,ko-0011,correct,1271,korean,second,"{""selected_id"":""ko-0011"",""board_id"":""33749f81-b652-4c65-87f4-fa27ceef5769"",""challenge_id"":""""}"
243c680b-8772-4290-9827-6635e6ac05bb,2026-05-25T20:26:02.339Z,matching,matching-20260525201403482-a48479,ko-0206,wrong,8172,korean,second,"{""selected_id"":""ko-0380"",""board_id"":""33749f81-b652-4c65-87f4-fa27ceef5769"",""challenge_id"":""""}"
5e229d04-dc95-49f1-a31e-43dd2fbd9942,2026-05-25T20:26:12.588Z,matching,matching-20260525201403482-a48479,ko-0312,correct,6633,korean,second,"{""selected_id"":""ko-0312"",""board_id"":""4e5fa1ea-1f5e-4ab5-b8aa-84ea36c662ed"",""challenge_id"":""""}"
e72f091c-3f97-4ccf-980a-4f662f6e7fab,2026-05-25T20:26:18.068Z,matching,matching-20260525201403482-a48479,ko-0417,correct,3287,korean,second,"{""selected_id"":""ko-0417"",""board_id"":""4e5fa1ea-1f5e-4ab5-b8aa-84ea36c662ed"",""challenge_id"":""""}"
84415fcc-52e7-434f-b276-a2abf6aa3c0a,2026-05-25T20:26:21.352Z,matching,matching-20260525201403482-a48479,ko-0013,correct,1386,korean,second,"{""selected_id"":""ko-0013"",""board_id"":""4e5fa1ea-1f5e-4ab5-b8aa-84ea36c662ed"",""challenge_id"":""""}"
5b219910-3f72-4a09-84bf-bee5f1513fab,2026-05-25T20:26:23.816Z,matching,matching-20260525201403482-a48479,ko-0380,correct,394,korean,second,"{""selected_id"":""ko-0380"",""board_id"":""293c0ca9-173d-4471-9e49-c59630b707b3"",""challenge_id"":""""}"
a0b82e12-bfc9-4f4c-a990-caaaa3ffc0a4,2026-05-25T20:26:30.308Z,matching,matching-20260525201403482-a48479,ko-0099,correct,5083,korean,group,"{""selected_id"":""ko-0099"",""board_id"":""293c0ca9-173d-4471-9e49-c59630b707b3"",""challenge_id"":""""}"
a0b2ca72-fa3c-4736-ac49-f4c67047e153,2026-05-25T20:26:36.254Z,matching,matching-20260525201403482-a48479,ko-0471,correct,4463,korean,group,"{""selected_id"":""ko-0471"",""board_id"":""293c0ca9-173d-4471-9e49-c59630b707b3"",""challenge_id"":""""}"
09b73245-4c77-4bf0-af99-8624579b9140,2026-05-25T20:26:42.319Z,matching,matching-20260525201403482-a48479,ko-0148,correct,4317,korean,group,"{""selected_id"":""ko-0148"",""board_id"":""2ad65355-b283-41a4-8278-7b5bc9c84f2b"",""challenge_id"":""""}"
ddcb8bdf-b787-444d-819b-58fe72ce6df5,2026-05-25T20:27:01.484Z,matching,matching-20260525201403482-a48479,ko-0489,wrong,18511,korean,group,"{""selected_id"":""ko-0487"",""board_id"":""2ad65355-b283-41a4-8278-7b5bc9c84f2b"",""challenge_id"":""""}"
b94608ad-9e7e-4d19-947b-7b3b77aadd00,2026-05-25T20:27:10.551Z,matching,matching-20260525201403482-a48479,ko-0049,correct,4802,korean,group,"{""selected_id"":""ko-0049"",""board_id"":""2ad65355-b283-41a4-8278-7b5bc9c84f2b"",""challenge_id"":""""}"
e47cd1f5-1630-4581-9dbc-c0665d0e7d38,2026-05-25T20:27:17.859Z,matching,matching-20260525201403482-a48479,ko-0062,correct,5138,korean,group,"{""selected_id"":""ko-0062"",""board_id"":""bc76355d-e845-44d0-af75-66e796075ec1"",""challenge_id"":""""}"
4094026e-e9e7-4226-8051-0daba03bbfbc,2026-05-25T20:27:27.139Z,matching,matching-20260525201403482-a48479,ko-0487,wrong,7111,korean,group,"{""selected_id"":""ko-0445"",""board_id"":""bc76355d-e845-44d0-af75-66e796075ec1"",""challenge_id"":""""}"
bcb82434-acb5-4882-af43-7db34e10717c,2026-05-25T20:27:35.443Z,matching,matching-20260525201403482-a48479,ko-0186,wrong,3801,korean,group,"{""selected_id"":""ko-0129"",""board_id"":""bc76355d-e845-44d0-af75-66e796075ec1"",""challenge_id"":""""}"
808e4cac-4433-4859-9096-978ca55b6692,2026-05-25T20:27:52.784Z,matching,matching-20260525201403482-a48479,ko-0129,correct,1771,korean,second,"{""selected_id"":""ko-0129"",""board_id"":""ecb959f5-2023-468e-a34f-0b8d2f0f9423"",""challenge_id"":""""}"
b1a7b10f-598f-4431-bd1f-aef19d4b1fd6,2026-05-25T20:27:58.558Z,matching,matching-20260525201403482-a48479,ko-0440,correct,4974,korean,second,"{""selected_id"":""ko-0440"",""board_id"":""ecb959f5-2023-468e-a34f-0b8d2f0f9423"",""challenge_id"":""""}"
fab7fa40-bb14-4104-829a-e32391457476,2026-05-25T20:28:02.898Z,matching,matching-20260525201403482-a48479,ko-0170,correct,1693,korean,second,"{""selected_id"":""ko-0170"",""board_id"":""ecb959f5-2023-468e-a34f-0b8d2f0f9423"",""challenge_id"":""""}"
b68f7132-1f73-43a8-b010-73a62226c559,2026-05-25T20:28:07.048Z,matching,matching-20260525201403482-a48479,ko-0010,correct,3080,korean,second,"{""selected_id"":""ko-0010"",""board_id"":""676736c3-0c5a-4d1a-a953-9c2eab0f27a3"",""challenge_id"":""""}"
2dfb118c-84a6-4d70-a470-81653c10ce52,2026-05-25T20:28:13.560Z,matching,matching-20260525201403482-a48479,ko-0445,correct,4565,korean,second,"{""selected_id"":""ko-0445"",""board_id"":""676736c3-0c5a-4d1a-a953-9c2eab0f27a3"",""challenge_id"":""""}"
d2272145-074a-473a-9959-d45efe501ef6,2026-05-25T20:28:18.076Z,matching,matching-20260525201403482-a48479,ko-0384,correct,2564,korean,second,"{""selected_id"":""ko-0384"",""board_id"":""676736c3-0c5a-4d1a-a953-9c2eab0f27a3"",""challenge_id"":""""}"
ef0241a1-69d3-455b-973a-0801701fc3fb,2026-05-25T20:28:22.647Z,matching,matching-20260525201403482-a48479,ko-0469,correct,2463,korean,second,"{""selected_id"":""ko-0469"",""board_id"":""66fe5779-54d4-4cd8-96ac-6553bb504388"",""challenge_id"":""""}"
fe874628-bf44-4f8f-b862-a2562f2feb5b,2026-05-25T20:28:31.034Z,matching,matching-20260525201403482-a48479,ko-0297,wrong,6123,korean,second,"{""selected_id"":""ko-0114"",""board_id"":""66fe5779-54d4-4cd8-96ac-6553bb504388"",""challenge_id"":""""}"
2bbac351-0a91-4aaa-bb25-54d453e1d716,2026-05-25T20:28:40.489Z,matching,matching-20260525201403482-a48479,ko-0097,correct,4143,korean,second,"{""selected_id"":""ko-0097"",""board_id"":""66fe5779-54d4-4cd8-96ac-6553bb504388"",""challenge_id"":""""}"
f4a51205-ac29-4686-a6ff-23e2bd1f01cc,2026-05-25T20:28:45.146Z,matching,matching-20260525201403482-a48479,ko-0094,correct,2050,korean,second,"{""selected_id"":""ko-0094"",""board_id"":""eecfe317-5c5c-4676-bf32-c3ef9137e250"",""challenge_id"":""""}"
0c0416d7-99b1-4624-8ba9-5675c688af92,2026-05-25T20:29:09.243Z,matching,matching-20260525201403482-a48479,ko-0426,wrong,23817,translation,typed_korean,"{""selected_id"":""더다"",""board_id"":""eecfe317-5c5c-4676-bf32-c3ef9137e250"",""challenge_id"":""d464b64d-be3d-4f3f-b25d-c8c63eda754d""}"
5c8d99c9-0892-4bf8-ad79-05f471e7b936,2026-05-25T20:29:44.407Z,matching,matching-20260525201403482-a48479,ko-0395,wrong,25260,translation,typed_korean,"{""selected_id"":""눈믈하다"",""board_id"":""eecfe317-5c5c-4676-bf32-c3ef9137e250"",""challenge_id"":""d464b64d-be3d-4f3f-b25d-c8c63eda754d""}"
56742a9b-22ca-4548-a3b1-f98ab2711634,2026-05-25T20:30:04.962Z,matching,matching-20260525201403482-a48479,ko-0167,wrong,14047,sound,typed_korean,"{""selected_id"":""퍼더"",""board_id"":""eecfe317-5c5c-4676-bf32-c3ef9137e250"",""challenge_id"":""d464b64d-be3d-4f3f-b25d-c8c63eda754d""}"
2a862406-8d6d-4e10-aee2-f63376269dcd,2026-05-25T20:30:35.991Z,matching,matching-20260525201403482-a48479,ko-0474,wrong,3342,korean,second,"{""selected_id"":""ko-0464"",""board_id"":""eecfe317-5c5c-4676-bf32-c3ef9137e250"",""challenge_id"":""""}"
dbaed354-b913-4bfc-b823-9d8b86431301,2026-05-25T20:30:47.010Z,matching,matching-20260525201403482-a48479,ko-0464,correct,3285,korean,second,"{""selected_id"":""ko-0464"",""board_id"":""eecfe317-5c5c-4676-bf32-c3ef9137e250"",""challenge_id"":""""}"
5d5d2b61-3017-404d-a895-083100d2d1cd,2026-05-25T20:30:50.994Z,matching,matching-20260525201403482-a48479,ko-0024,correct,1528,korean,second,"{""selected_id"":""ko-0024"",""board_id"":""1766c24b-07bb-45ee-a18c-874b711048df"",""challenge_id"":""""}"
e0acd886-9ce3-4102-a960-fc04a713e5c2,2026-05-25T20:30:53.880Z,matching,matching-20260525201403482-a48479,ko-0270,correct,2228,korean,second,"{""selected_id"":""ko-0270"",""board_id"":""1766c24b-07bb-45ee-a18c-874b711048df"",""challenge_id"":""""}"
c0dcb156-90fc-4bea-a9df-b2dbd0f28ed2,2026-05-25T20:30:59.243Z,matching,matching-20260525201403482-a48479,ko-0114,correct,2335,korean,second,"{""selected_id"":""ko-0114"",""board_id"":""1766c24b-07bb-45ee-a18c-874b711048df"",""challenge_id"":""""}"
7f6d333f-3907-4453-a900-cecc318cc812,2026-05-25T20:31:08.346Z,matching,matching-20260525201403482-a48479,ko-0164,correct,7034,korean,second,"{""selected_id"":""ko-0164"",""board_id"":""e93daddc-93cf-4f26-a24f-c2224808f152"",""challenge_id"":""""}"
a12cfd23-5ca7-4322-9783-c7fe29e89c52,2026-05-25T20:31:13.783Z,matching,matching-20260525201403482-a48479,ko-0089,correct,2577,korean,second,"{""selected_id"":""ko-0089"",""board_id"":""e93daddc-93cf-4f26-a24f-c2224808f152"",""challenge_id"":""""}"
e1e6af02-b689-4903-a120-7f458636c8ed,2026-05-25T20:31:18.466Z,matching,matching-20260525201403482-a48479,ko-0199,correct,2577,korean,second,"{""selected_id"":""ko-0199"",""board_id"":""e93daddc-93cf-4f26-a24f-c2224808f152"",""challenge_id"":""""}"
d1263515-5b42-4783-b418-f2d688a1a55a,2026-05-25T20:31:22.481Z,matching,matching-20260525201403482-a48479,ko-0423,correct,1240,korean,second,"{""selected_id"":""ko-0423"",""board_id"":""bcbd3a45-e144-4f6a-bcb8-59272bb67ab0"",""challenge_id"":""""}"
fed88586-cfa7-4c43-ba85-32b97f043974,2026-05-25T20:31:28.601Z,matching,matching-20260525201403482-a48479,ko-0312,correct,3885,korean,second,"{""selected_id"":""ko-0312"",""board_id"":""bcbd3a45-e144-4f6a-bcb8-59272bb67ab0"",""challenge_id"":""""}"
b0e6fea2-1428-43fe-bd49-6c1f10dac67d,2026-05-25T20:31:36.225Z,matching,matching-20260525201403482-a48479,ko-0482,wrong,5145,korean,second,"{""selected_id"":""ko-0405"",""board_id"":""bcbd3a45-e144-4f6a-bcb8-59272bb67ab0"",""challenge_id"":""""}"
22cc4917-f39f-4dba-8aa8-6c97e3f2216c,2026-05-25T20:31:41.446Z,matching,matching-20260525201403482-a48479,ko-0059,correct,2330,korean,second,"{""selected_id"":""ko-0059"",""board_id"":""0b5d8887-6e8c-4324-a73b-775d7bec5719"",""challenge_id"":""""}"
5380361e-b6fa-405a-b165-db1b58491c5d,2026-05-25T20:31:47.141Z,matching,matching-20260525201403482-a48479,ko-0342,correct,3819,second,korean,"{""selected_id"":""ko-0342"",""board_id"":""0b5d8887-6e8c-4324-a73b-775d7bec5719"",""challenge_id"":""""}"
